Versao,Ano_Fabricacao,Ano_Modelo,Quilometragem,Cambio,Preco_Real,Percentual_FIPE
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,120170,Automático,108900.0,109.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2024,2024,21699,Automático,135000.0,107.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2024,2024,33782,Automático,133100.0,106.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017,138000,Automático,93990.0,107.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2026,2026,0,Automático,202890.0,111.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,105000,Automático,127900.0,104.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2023,2024,104137,Automático,159133.0,96.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,54848,Automático,139400.0,98.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2013,2014,114000,Automático,69900.0,108.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,72000,Automático,122990.0,105.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,29000,Automático,129900.0,102.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2023,2023,90000,Automático,133990.0,113.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,34000,Automático,127890.0,100.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2018,2019,84902,Automático,88900.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,90340,Automático,94900.0,116.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2021,2022,112382,Automático,133900.0,99.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,130017,Automático,89900.0,106.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023,57617,Automático,138990.0,96.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,71435,Automático,127900.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,63000,Automático,129900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,89589,Automático,119900.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,52900,Automático,128990.0,101.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,101615,Automático,107900.0,105.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2026,6200,Automático,199900.0,106.0
1.8 XEI 16V GASOLINA 4P MANUAL,2004,2005,167391,Manual,42900.0,119.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,97051,Automático,104900.0,105.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,78658,Automático,123990.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,52814,Automático,148499.0,104.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2026,0,Automático,208990.0,111.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,83565,Automático,129900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,81000,Automático,129990.0,102.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,127000,Automático,109990.0,107.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026,0,Automático,177320.0,108.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2024,60000,Automático,165000.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,58000,Automático,128900.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,34313,Automático,134790.0,110.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,69316,Automático,141900.0,99.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2024,2024,7500,Automático,169900.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,48353,Automático,135890.0,106.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2016,111711,Automático,79890.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,37517,Automático,129900.0,102.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,112000,Automático,81980.0,101.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2021,2021,80651,Automático,128300.0,101.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2015,170000,Automático,84900.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,72679,Automático,124990.0,98.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,32000,Automático,146990.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,42200,Automático,127980.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,150600,Automático,89900.0,106.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2021,2022,70000,Automático,137900.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2021,81628,Automático,120900.0,101.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2025,2025,18227,Automático,154790.0,107.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,87000,Automático,115900.0,113.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2024,2024,73000,Automático,165900.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,87280,Automático,122900.0,100.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023,65000,Automático,148900.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,126459,Automático,114990.0,94.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2025,2025,17163,Automático,146900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,43000,Automático,132900.0,104.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2021,2022,84000,Automático,139990.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,30467,Automático,149900.0,105.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,92300,Automático,85800.0,101.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,84214,Automático,99900.0,97.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017,102000,Automático,87900.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2016,108000,Automático,89900.0,106.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,103881,Automático,88000.0,107.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,73000,Automático,128900.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2020,60000,Automático,118900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,39000,Automático,132900.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,65000,Automático,120990.0,101.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,129000,Automático,82900.0,101.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2021,2022,76721,Automático,134990.0,100.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023,57617,Automático,138990.0,96.0
2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2025,2025,28300,Automático,175900.0,99.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2018,2018,156628,Automático,83890.0,98.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2023,2024,67570,Automático,163790.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,52000,Automático,148000.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,50000,Automático,129000.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,79861,Automático,127900.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,76000,Automático,134900.0,106.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2009,2009,101,Automático,63900.0,119.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2024,2024,66591,Automático,199950.0,123.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2022,2023,53240,Automático,119870.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,74000,Automático,129900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,101124,Automático,121990.0,99.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2020,2021,107587,Automático,127000.0,97.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2022,2023,41200,Automático,143800.0,101.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2015,2016,135000,Automático,89990.0,115.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025,45000,Automático,162900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,98466,Automático,123900.0,103.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2019,2020,106391,Automático,122900.0,100.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025,25000,Automático,182201.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026,13778,Automático,180900.0,110.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,59800,Automático,134900.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,65000,Automático,129900.0,102.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,199980.0,106.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2025,2650,Automático,189900.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,37000,Automático,135900.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,48000,Automático,129900.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,45054,Automático,145900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2022,106014,Automático,125900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,79409,Automático,112990.0,97.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,79409,Automático,112990.0,97.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,75991,Automático,126900.0,99.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2024,38000,Automático,169900.0,106.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2015,2016,169988,Automático,82900.0,106.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2018,128125,Automático,107790.0,108.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2019,2019,160000,Automático,89890.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,92000,Automático,129900.0,102.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,116448,Automático,103900.0,101.0
2.0 XRS 16V FLEX 4P AUTOMÁTICO,2017,2018,100,Automático,106990.0,108.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2018,2018,133000,Automático,92900.0,108.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2021,2022,67300,Automático,174900.0,137.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2018,103362,Automático,99900.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,118785,Automático,103900.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,155800,Automático,89900.0,110.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013,170000,Automático,71900.0,108.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2020,50500,Automático,122000.0,105.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,70000,Automático,119900.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,85000,Automático,105890.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017,62000,Automático,99790.0,113.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2024,62112,Automático,159900.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013,224555,Automático,60900.0,92.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,52900,Automático,128990.0,101.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2009,2009,101,Automático,63900.0,119.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2014,2015,200562,Automático,77900.0,103.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2018,2019,118300,Automático,92990.0,105.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,123456,Automático,103900.0,101.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,194999.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,108475,Automático,126000.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,149756,Automático,73900.0,106.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023,79700,Automático,145900.0,101.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,196900.0,104.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2024,60000,Automático,164990.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,22373,Automático,198000.0,139.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,111000,Automático,91990.0,113.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,111000,Automático,89990.0,111.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025,25000,Automático,182201.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2021,70000,Automático,124000.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,29970,Automático,128700.0,101.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2014,2015,183236,Automático,84990.0,113.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,69350,Automático,121400.0,95.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,67500,Automático,134900.0,106.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2018,2018,156628,Automático,83890.0,98.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,74000,Automático,119900.0,100.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,196490.0,104.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2023,2024,67570,Automático,163790.0,100.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2024,48686,Automático,161990.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,75727,Automático,125990.0,105.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023,57617,Automático,138990.0,96.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,46000,Automático,142800.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,92268,Automático,127990.0,100.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2018,2019,127000,Automático,109000.0,102.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,186030,Automático,84900.0,104.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2020,2021,95000,Automático,133900.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,52900,Automático,128990.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,54025,Automático,129900.0,102.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2022,2023,64961,Automático,144890.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,46600,Automático,143990.0,101.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2024,2024,47525,Automático,126900.0,101.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2026,12000,Automático,191900.0,102.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,143156,Automático,103900.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,122587,Automático,124900.0,107.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,87000,Automático,115900.0,113.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2023,2023,67685,Automático,153490.0,107.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,30083,Automático,147900.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2017,123000,Automático,92500.0,105.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,81000,Automático,121790.0,102.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,184206,Automático,71900.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,90510,Automático,104900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,70000,Automático,124890.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,45390,Automático,141890.0,99.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,48400,Automático,138990.0,97.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,97718,Automático,129900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,82000,Automático,124900.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017,104580,Automático,93790.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025,45000,Automático,162900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,77515,Automático,128900.0,101.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2019,2019,88323,Automático,99888.0,113.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,70000,Automático,123900.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,80000,Automático,128000.0,107.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2024,80700,Automático,161900.0,101.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2022,2022,105000,Automático,117000.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,70000,Automático,129900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,96000,Automático,120990.0,101.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025,25000,Automático,182201.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,67500,Automático,134900.0,106.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2024,60000,Automático,160064.0,100.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2024,60000,Automático,164990.0,103.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2019,2020,124000,Automático,109900.0,102.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2021,2022,84000,Automático,139990.0,103.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025,25000,Automático,174990.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026,0,Automático,177320.0,108.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2021,2022,83175,Automático,146900.0,110.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2025,70389,Automático,154890.0,97.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2021,2022,88000,Automático,119900.0,105.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,141000,Automático,83900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,17000,Automático,142990.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,101000,Automático,86990.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,79323,Automático,104890.0,102.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017,89553,Automático,89890.0,102.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023,37716,Automático,149900.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026,21870,Automático,165900.0,101.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2022,2023,59900,Automático,125900.0,106.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2019,2019,133000,Automático,87000.0,98.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023,57617,Automático,138990.0,96.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,49517,Automático,147900.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,86344,Automático,128000.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,123671,Automático,129900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,112196,Automático,115900.0,94.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,83885,Automático,133390.0,94.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2020,88367,Automático,127900.0,110.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023,55643,Automático,149900.0,104.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2020,2020,115000,Automático,109900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,52900,Automático,128990.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,60000,Automático,129800.0,102.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2026,0,Automático,208990.0,111.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,87000,Automático,126900.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,25288,Automático,173900.0,142.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,39101,Automático,143900.0,101.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,160000,Automático,78900.0,113.0
2.0 XRS 16V FLEX 4P AUTOMÁTICO,2018,2019,139087,Automático,103900.0,102.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2024,2024,49730,Automático,126900.0,101.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023,85000,Automático,164500.0,114.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,64203,Automático,105900.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026,0,Automático,172890.0,105.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,100738,Automático,123900.0,97.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2025,52000,Automático,154990.0,97.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025,18000,Automático,169900.0,107.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2022,2023,80000,Automático,144900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,68340,Automático,129900.0,102.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2024,60000,Automático,164990.0,103.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2019,2019,146384,Automático,91000.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,47403,Automático,142900.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,38485,Automático,132900.0,108.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,136713,Automático,109890.0,92.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,136713,Automático,109890.0,92.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,67823,Automático,123900.0,101.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,116671,Automático,106900.0,104.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025,25000,Automático,182201.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,78000,Automático,124990.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,32655,Automático,147000.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,96000,Automático,135900.0,111.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025,51073,Automático,157890.0,99.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,62800,Automático,129900.0,102.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2024,60000,Automático,164990.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,70000,Automático,129900.0,102.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2017,2018,97417,Automático,111990.0,109.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2018,2018,133050,Automático,89900.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,72000,Automático,121900.0,99.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,101139,Automático,84990.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,79409,Automático,112990.0,97.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,59950,Automático,128590.0,105.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,148906,Automático,104776.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,75139,Automático,129900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,77540,Automático,125490.0,98.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017,123000,Automático,99900.0,113.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025,25000,Automático,175990.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,41500,Automático,146990.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2015,132000,Automático,84990.0,104.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2021,2022,80942,Automático,117900.0,103.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2024,60000,Automático,164990.0,103.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2023,37824,Automático,142900.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,123060,Automático,83890.0,102.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2023,61000,Automático,136900.0,99.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2020,2021,83000,Automático,132990.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,60339,Automático,129990.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,52900,Automático,128990.0,101.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2021,2022,94791,Automático,126900.0,99.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,45390,Automático,141890.0,99.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2022,100,Automático,129900.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,50000,Automático,131900.0,103.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2024,49500,Automático,163900.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,80000,Automático,125990.0,108.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,88400,Automático,130900.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,153000,Automático,73900.0,106.0
